"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"anova","One-way ANOVA",3,110,0.531578947368421,2000,400,0.0055,0.985,0.0335,0.9975,0.002,0.95,0.0175,0.995,0.01025,0.018,0.026,0.01125,-0.00774999999999998,0.00800000000000001,-0.00674999999999998
"anova","One-way ANOVA",3,110,0.577631578947368,2000,400,0.0055,0.9975,0.0335,0.9975,0.002,0.98,0.0155,0.9975,0.004,0.018,0.011,0.00900000000000001,-0.014,-0.00700000000000001,-0.00900000000000001
"anova","One-way ANOVA",3,110,0.623684210526316,2000,400,0.0055,1,0.0335,1,0.002,0.995,0.013,1,0.00275000000000003,0.01675,0.0035,0.00649999999999995,-0.014,-0.01325,-0.0102500000000001
"anova","One-way ANOVA",3,110,0.669736842105263,2000,400,0.0055,1,0.0335,1,0.002,0.9975,0.0125,1,0.00275000000000003,0.01675,0.00224999999999997,0.00624999999999998,-0.014,-0.0145000000000001,-0.0105000000000001
"anova","One-way ANOVA",3,110,0.71578947368421,2000,400,0.0055,1,0.0335,1,0.002,1,0.011,1,0.00275000000000003,0.01675,0.001,0.00549999999999995,-0.014,-0.01575,-0.0112500000000001
"anova","One-way ANOVA",3,110,0.761842105263158,2000,400,0.0055,1,0.0335,1,0.002,1,0.008,1,0.00275000000000003,0.01675,0.001,0.004,-0.014,-0.01575,-0.01275
"anova","One-way ANOVA",3,110,0.807894736842105,2000,400,0.0055,1,0.0335,1,0.002,1,0.007,1,0.00275000000000003,0.01675,0.001,0.00349999999999995,-0.014,-0.01575,-0.0132500000000001
"anova","One-way ANOVA",3,110,0.853947368421053,2000,400,0.0055,1,0.0335,1,0.002,1,0.0055,1,0.00275000000000003,0.01675,0.001,0.00275000000000003,-0.014,-0.01575,-0.014
"anova","One-way ANOVA",3,110,0.9,2000,400,0.0055,1,0.0335,1,0.002,1,0.0045,1,0.00275000000000003,0.01675,0.001,0.00224999999999997,-0.014,-0.01575,-0.0145000000000001
"anova","One-way ANOVA",3,136,0.025,2000,400,0.0045,0.01,0.0295,0.05,5e-04,0,0,0,0.49725,0.48975,0.50025,0.5,0.00749999999999995,0.0105,0.01025
"anova","One-way ANOVA",3,136,0.0710526315789474,2000,400,0.0045,0.01,0.0295,0.055,5e-04,0.005,0,0,0.49725,0.48725,0.49775,0.5,0.00999999999999995,0.0105,0.01275
"anova","One-way ANOVA",3,136,0.117105263157895,2000,400,0.0045,0.045,0.0295,0.1425,5e-04,0.005,0.013,0.1,0.47975,0.4435,0.49775,0.4565,0.0362499999999999,0.0542499999999999,0.0129999999999999
"anova","One-way ANOVA",3,136,0.163157894736842,2000,400,0.0045,0.0625,0.0295,0.2425,5e-04,0.015,0.039,0.275,0.471,0.3935,0.49275,0.382,0.0774999999999999,0.0992499999999999,-0.0115000000000001
"anova","One-way ANOVA",3,136,0.209210526315789,2000,400,0.0045,0.2,0.0295,0.4275,5e-04,0.0825,0.049,0.5,0.40225,0.301,0.459,0.2745,0.10125,0.158,-0.0265000000000001
"anova","One-way ANOVA",3,136,0.255263157894737,2000,400,0.0045,0.3125,0.0295,0.6125,5e-04,0.165,0.046,0.6675,0.346,0.2085,0.41775,0.18925,0.1375,0.20925,-0.01925
"anova","One-way ANOVA",3,136,0.301315789473684,2000,400,0.0045,0.56,0.0295,0.805,5e-04,0.3175,0.0385,0.83,0.22225,0.11225,0.3415,0.10425,0.11,0.22925,-0.00800000000000001
"anova","One-way ANOVA",3,136,0.347368421052632,2000,400,0.0045,0.7175,0.0295,0.9,5e-04,0.4825,0.031,0.9,0.1435,0.06475,0.259,0.0655,0.0787499999999999,0.19425,0.000749999999999917
"anova","One-way ANOVA",3,136,0.393421052631579,2000,400,0.0045,0.88,0.0295,0.9675,5e-04,0.7325,0.0235,0.9575,0.06225,0.031,0.134,0.033,0.0312499999999999,0.103,0.002
"anova","One-way ANOVA",3,136,0.439473684210526,2000,400,0.0045,0.965,0.0295,0.9875,5e-04,0.89,0.0165,0.9825,0.01975,0.021,0.05525,0.017,-0.00125000000000003,0.03425,-0.00400000000000006
"anova","One-way ANOVA",3,136,0.485526315789474,2000,400,0.0045,0.985,0.0295,1,5e-04,0.94,0.013,0.995,0.00974999999999998,0.01475,0.03025,0.00899999999999995,-0.00500000000000006,0.0155,-0.00575000000000009
"anova","One-way ANOVA",3,136,0.531578947368421,2000,400,0.0045,1,0.0295,1,5e-04,0.985,0.0115,1,0.00224999999999997,0.01475,0.00774999999999998,0.00575000000000003,-0.0125000000000001,-0.00700000000000006,-0.00900000000000001
"anova","One-way ANOVA",3,136,0.577631578947368,2000,400,0.0045,0.9975,0.0295,0.9975,5e-04,0.995,0.01,0.9975,0.00349999999999995,0.016,0.00274999999999997,0.00624999999999998,-0.0125000000000001,-0.01325,-0.00975000000000004
"anova","One-way ANOVA",3,136,0.623684210526316,2000,400,0.0045,1,0.0295,1,5e-04,1,0.0095,1,0.00224999999999997,0.01475,0.000249999999999972,0.00475000000000003,-0.0125000000000001,-0.0145000000000001,-0.01
"anova","One-way ANOVA",3,136,0.669736842105263,2000,400,0.0045,1,0.0295,1,5e-04,0.9975,0.008,1,0.00224999999999997,0.01475,0.00149999999999995,0.004,-0.0125000000000001,-0.0132500000000001,-0.01075
"anova","One-way ANOVA",3,136,0.71578947368421,2000,400,0.0045,1,0.0295,1,5e-04,1,0.006,1,0.00224999999999997,0.01475,0.000249999999999972,0.003,-0.0125000000000001,-0.0145000000000001,-0.01175
"anova","One-way ANOVA",3,136,0.761842105263158,2000,400,0.0045,1,0.0295,1,5e-04,1,0.0045,1,0.00224999999999997,0.01475,0.000249999999999972,0.00224999999999997,-0.0125000000000001,-0.0145000000000001,-0.0125000000000001
"anova","One-way ANOVA",3,136,0.807894736842105,2000,400,0.0045,1,0.0295,1,5e-04,1,0.003,1,0.00224999999999997,0.01475,0.000249999999999972,0.00149999999999995,-0.0125000000000001,-0.0145000000000001,-0.0132500000000001
"anova","One-way ANOVA",3,136,0.853947368421053,2000,400,0.0045,1,0.0295,1,5e-04,1,0.0025,1,0.00224999999999997,0.01475,0.000249999999999972,0.00124999999999997,-0.0125000000000001,-0.0145000000000001,-0.0135000000000001
"anova","One-way ANOVA",3,136,0.9,2000,400,0.0045,1,0.0295,1,5e-04,1,0.002,1,0.00224999999999997,0.01475,0.000249999999999972,0.001,-0.0125000000000001,-0.0145000000000001,-0.01375
"anova","One-way ANOVA",3,169,0.025,2000,400,0.006,0.01,0.031,0.045,0.001,0.0025,0,0,0.498,0.493,0.49925,0.5,0.00500000000000006,0.00625000000000003,0.00700000000000006
"anova","One-way ANOVA",3,169,0.0710526315789474,2000,400,0.006,0.0175,0.031,0.07,0.001,0,0.0015,0.0025,0.49425,0.4805,0.5005,0.4995,0.0137500000000001,0.02,0.0190000000000001
"anova","One-way ANOVA",3,169,0.117105263157895,2000,400,0.006,0.0625,0.031,0.1775,0.001,0.0125,0.027,0.1525,0.47175,0.42675,0.49425,0.43725,0.045,0.0675,0.0105
"anova","One-way ANOVA",3,169,0.163157894736842,2000,400,0.006,0.14,0.031,0.3375,0.001,0.05,0.0435,0.3925,0.433,0.34675,0.4755,0.3255,0.08625,0.12875,-0.0212499999999999
"anova","One-way ANOVA",3,169,0.209210526315789,2000,400,0.006,0.3025,0.031,0.5325,0.001,0.13,0.0455,0.6075,0.35175,0.24925,0.4355,0.219,0.1025,0.18625,-0.0302499999999999
"anova","One-way ANOVA",3,169,0.255263157894737,2000,400,0.006,0.45,0.031,0.7125,0.001,0.2175,0.042,0.7625,0.278,0.15925,0.39175,0.13975,0.11875,0.2325,-0.0194999999999999
"anova","One-way ANOVA",3,169,0.301315789473684,2000,400,0.006,0.725,0.031,0.8925,0.001,0.495,0.0345,0.9075,0.1405,0.06925,0.253,0.0635,0.07125,0.18375,-0.00574999999999998
"anova","One-way ANOVA",3,169,0.347368421052632,2000,400,0.006,0.8475,0.031,0.9525,0.001,0.69,0.03,0.945,0.07925,0.03925,0.1555,0.0425,0.04,0.11625,0.00325000000000009
"anova","One-way ANOVA",3,169,0.393421052631579,2000,400,0.006,0.945,0.031,0.9875,0.001,0.86,0.0215,0.9825,0.0305,0.0217499999999999,0.0705,0.0195,0.00875000000000009,0.04875,-0.00224999999999992
"anova","One-way ANOVA",3,169,0.439473684210526,2000,400,0.006,0.99,0.031,0.9975,0.001,0.96,0.0145,0.9975,0.00800000000000001,0.0167499999999999,0.0205,0.00849999999999995,-0.00874999999999992,0.00375000000000003,-0.00824999999999998
"anova","One-way ANOVA",3,169,0.485526315789474,2000,400,0.006,1,0.031,1,0.001,0.995,0.011,1,0.003,0.0155,0.00299999999999995,0.00549999999999995,-0.0125,-0.0125,-0.01
"anova","One-way ANOVA",3,169,0.531578947368421,2000,400,0.006,1,0.031,1,0.001,0.9975,0.008,1,0.003,0.0155,0.00174999999999992,0.004,-0.0125,-0.01375,-0.0115
"anova","One-way ANOVA",3,169,0.577631578947368,2000,400,0.006,1,0.031,1,0.001,0.9975,0.007,1,0.003,0.0155,0.00174999999999992,0.00349999999999995,-0.0125,-0.01375,-0.012
"anova","One-way ANOVA",3,169,0.623684210526316,2000,400,0.006,1,0.031,1,0.001,1,0.007,1,0.003,0.0155,0.000499999999999945,0.00349999999999995,-0.0125,-0.015,-0.012
"anova","One-way ANOVA",3,169,0.669736842105263,2000,400,0.006,1,0.031,1,0.001,1,0.006,1,0.003,0.0155,0.000499999999999945,0.003,-0.0125,-0.015,-0.0125
"anova","One-way ANOVA",3,169,0.71578947368421,2000,400,0.006,1,0.031,1,0.001,1,0.0045,1,0.003,0.0155,0.000499999999999945,0.00224999999999997,-0.0125,-0.015,-0.01325
"anova","One-way ANOVA",3,169,0.761842105263158,2000,400,0.006,1,0.031,1,0.001,1,0.004,1,0.003,0.0155,0.000499999999999945,0.002,-0.0125,-0.015,-0.0135
"anova","One-way ANOVA",3,169,0.807894736842105,2000,400,0.006,1,0.031,1,0.001,1,0.003,1,0.003,0.0155,0.000499999999999945,0.00149999999999995,-0.0125,-0.015,-0.014
"anova","One-way ANOVA",3,169,0.853947368421053,2000,400,0.006,1,0.031,1,0.001,1,0.003,1,0.003,0.0155,0.000499999999999945,0.00149999999999995,-0.0125,-0.015,-0.014
"anova","One-way ANOVA",3,169,0.9,2000,400,0.006,1,0.031,1,0.001,1,0.0015,1,0.003,0.0155,0.000499999999999945,0.000750000000000028,-0.0125,-0.015,-0.0147499999999999
"anova","One-way ANOVA",3,210,0.025,2000,400,0.005,0.0075,0.032,0.0425,0.001,0.005,0,0,0.49875,0.49475,0.498,0.5,0.00399999999999995,0.00324999999999992,0.00524999999999998
"anova","One-way ANOVA",3,210,0.0710526315789474,2000,400,0.005,0.0375,0.032,0.085,0.001,0,0.0035,0.03,0.48375,0.4735,0.5005,0.48675,0.0102499999999999,0.0269999999999999,0.01325
"anova","One-way ANOVA",3,210,0.117105263157895,2000,400,0.005,0.055,0.032,0.2075,0.001,0.01,0.0365,0.22,0.475,0.41225,0.4955,0.40825,0.0627499999999999,0.0832499999999999,-0.004
"anova","One-way ANOVA",3,210,0.163157894736842,2000,400,0.005,0.175,0.032,0.3875,0.001,0.0675,0.0505,0.475,0.415,0.32225,0.46675,0.28775,0.0927499999999999,0.1445,-0.0345
"anova","One-way ANOVA",3,210,0.209210526315789,2000,400,0.005,0.405,0.032,0.62,0.001,0.1975,0.048,0.6975,0.3,0.206,0.40175,0.17525,0.0939999999999999,0.19575,-0.03075
"anova","One-way ANOVA",3,210,0.255263157894737,2000,400,0.005,0.6275,0.032,0.82,0.001,0.335,0.0395,0.8425,0.18875,0.106,0.333,0.0985,0.0827499999999999,0.227,-0.00750000000000001
"anova","One-way ANOVA",3,210,0.301315789473684,2000,400,0.005,0.87,0.032,0.965,0.001,0.65,0.0325,0.9675,0.0675,0.0335,0.1755,0.0325,0.0339999999999999,0.142,-0.00100000000000006
"anova","One-way ANOVA",3,210,0.347368421052632,2000,400,0.005,0.9475,0.032,0.985,0.001,0.8075,0.024,0.98,0.0287499999999999,0.0235,0.09675,0.022,0.00524999999999992,0.0732499999999999,-0.0015
"anova","One-way ANOVA",3,210,0.393421052631579,2000,400,0.005,0.9925,0.032,1,0.001,0.9325,0.02,0.9975,0.00624999999999992,0.016,0.03425,0.01125,-0.00975000000000009,0.0182499999999999,-0.00475000000000003
"anova","One-way ANOVA",3,210,0.439473684210526,2000,400,0.005,1,0.032,1,0.001,0.9875,0.0145,1,0.00249999999999995,0.016,0.00674999999999992,0.00724999999999998,-0.0135000000000001,-0.00925000000000009,-0.00875000000000004
"anova","One-way ANOVA",3,210,0.485526315789474,2000,400,0.005,1,0.032,1,0.001,0.995,0.0125,1,0.00249999999999995,0.016,0.00299999999999995,0.00624999999999998,-0.0135000000000001,-0.0130000000000001,-0.00975000000000004
"anova","One-way ANOVA",3,210,0.531578947368421,2000,400,0.005,1,0.032,1,0.001,1,0.0095,1,0.00249999999999995,0.016,0.000499999999999945,0.00475000000000003,-0.0135000000000001,-0.0155000000000001,-0.01125
"anova","One-way ANOVA",3,210,0.577631578947368,2000,400,0.005,1,0.032,1,0.001,1,0.006,1,0.00249999999999995,0.016,0.000499999999999945,0.003,-0.0135000000000001,-0.0155000000000001,-0.013
"anova","One-way ANOVA",3,210,0.623684210526316,2000,400,0.005,1,0.032,1,0.001,1,0.004,1,0.00249999999999995,0.016,0.000499999999999945,0.002,-0.0135000000000001,-0.0155000000000001,-0.014
"anova","One-way ANOVA",3,210,0.669736842105263,2000,400,0.005,1,0.032,1,0.001,1,0.003,1,0.00249999999999995,0.016,0.000499999999999945,0.00149999999999995,-0.0135000000000001,-0.0155000000000001,-0.0145000000000001
"anova","One-way ANOVA",3,210,0.71578947368421,2000,400,0.005,1,0.032,1,0.001,1,0.002,1,0.00249999999999995,0.016,0.000499999999999945,0.001,-0.0135000000000001,-0.0155000000000001,-0.015
"anova","One-way ANOVA",3,210,0.761842105263158,2000,400,0.005,1,0.032,1,0.001,1,0.002,1,0.00249999999999995,0.016,0.000499999999999945,0.001,-0.0135000000000001,-0.0155000000000001,-0.015
"anova","One-way ANOVA",3,210,0.807894736842105,2000,400,0.005,1,0.032,1,0.001,1,0.002,1,0.00249999999999995,0.016,0.000499999999999945,0.001,-0.0135000000000001,-0.0155000000000001,-0.015
"anova","One-way ANOVA",3,210,0.853947368421053,2000,400,0.005,1,0.032,1,0.001,1,0.0015,1,0.00249999999999995,0.016,0.000499999999999945,0.000750000000000028,-0.0135000000000001,-0.0155000000000001,-0.01525
"anova","One-way ANOVA",3,210,0.9,2000,400,0.005,1,0.032,1,0.001,1,0.0015,1,0.00249999999999995,0.016,0.000499999999999945,0.000750000000000028,-0.0135000000000001,-0.0155000000000001,-0.01525
"anova","One-way ANOVA",3,261,0.025,2000,400,0.0045,0.0025,0.029,0.0275,0,0,0,0,0.501,0.50075,0.5,0.5,0.000250000000000083,-0.000749999999999917,-0.000749999999999917
"anova","One-way ANOVA",3,261,0.0710526315789474,2000,400,0.0045,0.02,0.029,0.07,0,0,0.008,0.0275,0.49225,0.4795,0.5,0.49025,0.01275,0.0205000000000001,0.0107500000000001
"anova","One-way ANOVA",3,261,0.117105263157895,2000,400,0.0045,0.0775,0.029,0.235,0,0.0125,0.046,0.2925,0.4635,0.397,0.49375,0.37675,0.0665,0.0967500000000001,-0.0202499999999999
"anova","One-way ANOVA",3,261,0.163157894736842,2000,400,0.0045,0.25,0.029,0.48,0,0.0725,0.0555,0.58,0.37725,0.2745,0.46375,0.23775,0.10275,0.18925,-0.0367499999999999
"anova","One-way ANOVA",3,261,0.209210526315789,2000,400,0.0045,0.5025,0.029,0.68,0,0.2175,0.0465,0.745,0.251,0.1745,0.39125,0.15075,0.0765000000000001,0.21675,-0.0237499999999999
"anova","One-way ANOVA",3,261,0.255263157894737,2000,400,0.0045,0.745,0.029,0.9,0,0.4775,0.034,0.905,0.12975,0.0645,0.26125,0.0645,0.06525,0.19675,5.55111512312578e-17
"anova","One-way ANOVA",3,261,0.301315789473684,2000,400,0.0045,0.9475,0.029,0.9825,0,0.7475,0.024,0.9825,0.0285,0.0232499999999999,0.12625,0.02075,0.00525000000000003,0.103,-0.00249999999999995
"anova","One-way ANOVA",3,261,0.347368421052632,2000,400,0.0045,0.98,0.029,0.9925,0,0.89,0.0175,0.9925,0.01225,0.0182499999999999,0.055,0.0125,-0.00599999999999995,0.0367500000000001,-0.00574999999999992
"anova","One-way ANOVA",3,261,0.393421052631579,2000,400,0.0045,1,0.029,1,0,0.9825,0.0155,1,0.00224999999999997,0.0145,0.00874999999999998,0.00775000000000003,-0.01225,-0.00574999999999998,-0.00674999999999992
"anova","One-way ANOVA",3,261,0.439473684210526,2000,400,0.0045,1,0.029,1,0,1,0.0095,1,0.00224999999999997,0.0145,0,0.00475000000000003,-0.01225,-0.0145,-0.00974999999999993
"anova","One-way ANOVA",3,261,0.485526315789474,2000,400,0.0045,1,0.029,1,0,1,0.0075,1,0.00224999999999997,0.0145,0,0.00375000000000003,-0.01225,-0.0145,-0.0107499999999999
"anova","One-way ANOVA",3,261,0.531578947368421,2000,400,0.0045,1,0.029,1,0,1,0.0055,1,0.00224999999999997,0.0145,0,0.00275000000000003,-0.01225,-0.0145,-0.0117499999999999
"anova","One-way ANOVA",3,261,0.577631578947368,2000,400,0.0045,1,0.029,1,0,1,0.0035,1,0.00224999999999997,0.0145,0,0.00175000000000003,-0.01225,-0.0145,-0.0127499999999999
"anova","One-way ANOVA",3,261,0.623684210526316,2000,400,0.0045,1,0.029,1,0,1,0.002,1,0.00224999999999997,0.0145,0,0.001,-0.01225,-0.0145,-0.0135
"anova","One-way ANOVA",3,261,0.669736842105263,2000,400,0.0045,1,0.029,1,0,1,0.0015,1,0.00224999999999997,0.0145,0,0.000750000000000028,-0.01225,-0.0145,-0.0137499999999999
"anova","One-way ANOVA",3,261,0.71578947368421,2000,400,0.0045,1,0.029,1,0,1,0.0015,1,0.00224999999999997,0.0145,0,0.000750000000000028,-0.01225,-0.0145,-0.0137499999999999
"anova","One-way ANOVA",3,261,0.761842105263158,2000,400,0.0045,1,0.029,1,0,1,0.0015,1,0.00224999999999997,0.0145,0,0.000750000000000028,-0.01225,-0.0145,-0.0137499999999999
"anova","One-way ANOVA",3,261,0.807894736842105,2000,400,0.0045,1,0.029,1,0,1,0.0015,1,0.00224999999999997,0.0145,0,0.000750000000000028,-0.01225,-0.0145,-0.0137499999999999
"anova","One-way ANOVA",3,261,0.853947368421053,2000,400,0.0045,1,0.029,1,0,1,0.0015,1,0.00224999999999997,0.0145,0,0.000750000000000028,-0.01225,-0.0145,-0.0137499999999999
"anova","One-way ANOVA",3,261,0.9,2000,400,0.0045,1,0.029,1,0,1,0.0015,1,0.00224999999999997,0.0145,0,0.000750000000000028,-0.01225,-0.0145,-0.0137499999999999
"anova","One-way ANOVA",3,324,0.025,2000,400,0.006,0.005,0.0245,0.0325,0,0,0,0,0.5005,0.496,0.5,0.5,0.00450000000000006,0.004,0.004
"anova","One-way ANOVA",3,324,0.0710526315789474,2000,400,0.006,0.0225,0.0245,0.0775,0,0,0.014,0.0375,0.49175,0.4735,0.5,0.48825,0.01825,0.0265,0.01475
"anova","One-way ANOVA",3,324,0.117105263157895,2000,400,0.006,0.09,0.0245,0.23,0,0.0075,0.049,0.3225,0.458,0.39725,0.49625,0.36325,0.06075,0.099,-0.034
"anova","One-way ANOVA",3,324,0.163157894736842,2000,400,0.006,0.3625,0.0245,0.57,0,0.1075,0.0495,0.665,0.32175,0.22725,0.44625,0.19225,0.0945,0.219,-0.035
"anova","One-way ANOVA",3,324,0.209210526315789,2000,400,0.006,0.61,0.0245,0.8275,0,0.2925,0.0375,0.8525,0.198,0.0985,0.35375,0.0925,0.0995,0.25525,-0.00599999999999995
"anova","One-way ANOVA",3,324,0.255263157894737,2000,400,0.006,0.8975,0.0245,0.9625,0,0.6725,0.025,0.9625,0.05425,0.031,0.16375,0.0312499999999999,0.02325,0.13275,0.000249999999999972
"anova","One-way ANOVA",3,324,0.301315789473684,2000,400,0.006,0.9825,0.0245,0.9925,0,0.8625,0.019,0.99,0.01175,0.016,0.06875,0.0145,-0.00424999999999998,0.05275,-0.0015
"anova","One-way ANOVA",3,324,0.347368421052632,2000,400,0.006,0.9975,0.0245,0.9975,0,0.9625,0.0135,0.9975,0.00424999999999998,0.0135,0.01875,0.00800000000000001,-0.00924999999999998,0.00525000000000003,-0.00549999999999995
"anova","One-way ANOVA",3,324,0.393421052631579,2000,400,0.006,1,0.0245,1,0,1,0.011,1,0.003,0.01225,0,0.00549999999999995,-0.00924999999999998,-0.01225,-0.00675000000000003
"anova","One-way ANOVA",3,324,0.439473684210526,2000,400,0.006,1,0.0245,1,0,1,0.0085,1,0.003,0.01225,0,0.00424999999999998,-0.00924999999999998,-0.01225,-0.00800000000000001
"anova","One-way ANOVA",3,324,0.485526315789474,2000,400,0.006,1,0.0245,1,0,1,0.0055,1,0.003,0.01225,0,0.00275000000000003,-0.00924999999999998,-0.01225,-0.00949999999999995
"anova","One-way ANOVA",3,324,0.531578947368421,2000,400,0.006,1,0.0245,1,0,1,0.004,1,0.003,0.01225,0,0.002,-0.00924999999999998,-0.01225,-0.01025
"anova","One-way ANOVA",3,324,0.577631578947368,2000,400,0.006,1,0.0245,1,0,1,0.0025,1,0.003,0.01225,0,0.00124999999999997,-0.00924999999999998,-0.01225,-0.011
"anova","One-way ANOVA",3,324,0.623684210526316,2000,400,0.006,1,0.0245,1,0,1,0.002,1,0.003,0.01225,0,0.001,-0.00924999999999998,-0.01225,-0.01125
"anova","One-way ANOVA",3,324,0.669736842105263,2000,400,0.006,1,0.0245,1,0,1,0.001,1,0.003,0.01225,0,0.000499999999999945,-0.00924999999999998,-0.01225,-0.01175
"anova","One-way ANOVA",3,324,0.71578947368421,2000,400,0.006,1,0.0245,1,0,1,5e-04,1,0.003,0.01225,0,0.000249999999999972,-0.00924999999999998,-0.01225,-0.012
"anova","One-way ANOVA",3,324,0.761842105263158,2000,400,0.006,1,0.0245,1,0,1,0,1,0.003,0.01225,0,0,-0.00924999999999998,-0.01225,-0.01225
"anova","One-way ANOVA",3,324,0.807894736842105,2000,400,0.006,1,0.0245,1,0,1,0,1,0.003,0.01225,0,0,-0.00924999999999998,-0.01225,-0.01225
"anova","One-way ANOVA",3,324,0.853947368421053,2000,400,0.006,1,0.0245,1,0,1,0,1,0.003,0.01225,0,0,-0.00924999999999998,-0.01225,-0.01225
"anova","One-way ANOVA",3,324,0.9,2000,400,0.006,1,0.0245,1,0,1,0,1,0.003,0.01225,0,0,-0.00924999999999998,-0.01225,-0.01225
"anova","One-way ANOVA",3,403,0.025,2000,400,0.0045,0.0125,0.017,0.0375,0,0.0025,0,0,0.496,0.48975,0.49875,0.5,0.00625000000000003,0.00900000000000006,0.01025
"anova","One-way ANOVA",3,403,0.0710526315789474,2000,400,0.0045,0.045,0.017,0.105,0,0.0025,0.0165,0.0975,0.47975,0.456,0.49875,0.4595,0.02375,0.0427500000000001,0.0035
"anova","One-way ANOVA",3,403,0.117105263157895,2000,400,0.0045,0.1825,0.017,0.35,0,0.0275,0.0425,0.455,0.411,0.3335,0.48625,0.29375,0.0775,0.15275,-0.03975
"anova","One-way ANOVA",3,403,0.163157894736842,2000,400,0.0045,0.505,0.017,0.6975,0,0.1675,0.0375,0.775,0.24975,0.15975,0.41625,0.13125,0.09,0.2565,-0.0284999999999999
"anova","One-way ANOVA",3,403,0.209210526315789,2000,400,0.0045,0.8,0.017,0.93,0,0.39,0.0225,0.94,0.10225,0.0434999999999999,0.305,0.04125,0.05875,0.2615,-0.00224999999999992
"anova","One-way ANOVA",3,403,0.255263157894737,2000,400,0.0045,0.9725,0.017,0.99,0,0.8325,0.016,0.99,0.016,0.0135,0.08375,0.013,0.0025,0.07025,-0.000499999999999945
"anova","One-way ANOVA",3,403,0.301315789473684,2000,400,0.0045,0.99,0.017,0.9975,0,0.95,0.0125,0.9975,0.00724999999999998,0.00974999999999993,0.025,0.00749999999999995,-0.00249999999999995,0.0152500000000001,-0.00224999999999997
"anova","One-way ANOVA",3,403,0.347368421052632,2000,400,0.0045,1,0.017,1,0,1,0.008,1,0.00224999999999997,0.00849999999999995,0,0.004,-0.00624999999999998,-0.00849999999999995,-0.00449999999999995
"anova","One-way ANOVA",3,403,0.393421052631579,2000,400,0.0045,1,0.017,1,0,1,0.006,1,0.00224999999999997,0.00849999999999995,0,0.003,-0.00624999999999998,-0.00849999999999995,-0.00549999999999995
"anova","One-way ANOVA",3,403,0.439473684210526,2000,400,0.0045,1,0.017,1,0,1,0.004,1,0.00224999999999997,0.00849999999999995,0,0.002,-0.00624999999999998,-0.00849999999999995,-0.00649999999999995
"anova","One-way ANOVA",3,403,0.485526315789474,2000,400,0.0045,1,0.017,1,0,1,0.003,1,0.00224999999999997,0.00849999999999995,0,0.00149999999999995,-0.00624999999999998,-0.00849999999999995,-0.00700000000000001
"anova","One-way ANOVA",3,403,0.531578947368421,2000,400,0.0045,1,0.017,1,0,1,0.002,1,0.00224999999999997,0.00849999999999995,0,0.001,-0.00624999999999998,-0.00849999999999995,-0.00749999999999995
"anova","One-way ANOVA",3,403,0.577631578947368,2000,400,0.0045,1,0.017,1,0,1,0.002,1,0.00224999999999997,0.00849999999999995,0,0.001,-0.00624999999999998,-0.00849999999999995,-0.00749999999999995
